lat,lon
144.3449482,-38.16739856
144.5696898,-38.16738454
144.2997897,-38.16731969
144.5736596,-38.16730766
144.3143247,-38.16729145
144.5735535,-38.16723682
144.573484,-38.16719645
144.2997716,-38.16717049
144.2996502,-38.16708367
144.5684905,-38.16699741
144.2997534,-38.16697966
144.312749,-38.16696023
144.3126058,-38.16694361
144.5685062,-38.16689464
144.2997358,-38.16679854
144.567473,-38.16674106
144.5685378,-38.16673312
144.2997188,-38.16663585
144.3072396,-38.16659521
144.3072814,-38.16657519
144.3073213,-38.16655703
144.2995935,-38.16653985
144.3226454,-38.16652737
144.5687024,-38.16651807
144.2997003,-38.16644636
144.5687152,-38.16643035
144.2995798,-38.16641796
144.3355904,-38.16633653
144.3354763,-38.166322
144.2995778,-38.16629599
144.5709606,-38.1662345
144.2996881,-38.16621092
144.2995712,-38.16618796
144.5708343,-38.1661432
144.5707934,-38.16614244
144.5696575,-38.16611905
144.2996898,-38.166047
144.5699603,-38.16603809
144.2995744,-38.16602408
144.570959,-38.16585325
144.2997027,-38.1658323
144.2995874,-38.16582548
144.5687342,-38.16571686
144.571071,-38.16566988
144.5677397,-38.16528882
144.5688275,-38.1652441
144.5688649,-38.16509277
144.5711907,-38.16499357
144.3976362,-38.16467926
144.3976427,-38.16460031
144.3974093,-38.16454462
144.3972412,-38.16445132
144.3051743,-38.16444408
144.3864091,-38.16432104
144.5713149,-38.16423968
144.3016305,-38.16419624
144.5690671,-38.16399262
144.320547,-38.16376598
144.5695634,-38.16357181
144.5630042,-38.16340714
144.3914533,-38.16311101
144.5683429,-38.16293395
144.3627538,-38.16288887
144.3958184,-38.16276815
144.5707463,-38.16265836
144.5683987,-38.16257806
144.5694593,-38.16257769
144.3865436,-38.16249869
144.5684452,-38.16234485
144.3734567,-38.16200717
144.3733739,-38.16188841
144.314575,-38.1615127
144.5713315,-38.16149301
144.3884864,-38.16133864
144.3129946,-38.16120364
144.3685043,-38.1611679
144.3849321,-38.16115098
144.3130097,-38.16113125
144.3848433,-38.16112612
144.3685864,-38.16098656
144.3686234,-38.1609048
144.3309429,-38.16076686
144.3308743,-38.16075705
144.330789,-38.16074686
144.3306455,-38.16072681
144.3305288,-38.16071591
144.3303977,-38.16070302
144.3300837,-38.16066124
144.3136969,-38.16025621
144.3137705,-38.16023006
144.3138336,-38.16020927
144.37235,-38.15987081
144.5550732,-38.15955127
144.3407853,-38.15923381
144.5586576,-38.15893347
144.558605,-38.1589276
144.376274,-38.1587944
144.3509959,-38.15868678
144.3509947,-38.15862838
144.5540404,-38.15841005
144.553992,-38.15833188
144.5539662,-38.15825474
144.5645432,-38.15796402
144.3313793,-38.15788226
144.3300756,-38.15766846
144.330091,-38.15755276
144.3296907,-38.1573712
144.3300616,-38.15728591
144.3292771,-38.15726799
144.3298795,-38.15723582
144.3300045,-38.15719271
144.3297692,-38.15713406
144.3299076,-38.15710597
144.3445037,-38.15709537
144.3444446,-38.15709118
144.3442864,-38.15707143
144.3298448,-38.15704021
144.3228564,-38.15703206
144.3439217,-38.15703143
144.3437611,-38.15701256
144.3296954,-38.15698719
144.3298378,-38.15697573
144.3624784,-38.15696066
144.3298681,-38.15691209
144.5812594,-38.15687085
144.3298698,-38.15685149
144.5811417,-38.15684697
144.5831479,-38.1568275
144.5829675,-38.1568059
144.5828155,-38.15679085
144.3298326,-38.15678448
144.5826818,-38.15677141
144.5584837,-38.15676999
144.5824937,-38.15675323
144.3297578,-38.15673132
144.5822726,-38.15672841
144.5812851,-38.15670807
144.5820726,-38.15670403
144.3298961,-38.15670322
144.5828446,-38.15669835
144.32968,-38.15669463
144.5562428,-38.1566812
144.5818741,-38.15668087
144.3295502,-38.15667881
144.5585574,-38.15665995
144.581674,-38.15665704
144.5824456,-38.15665449
144.5822591,-38.15663277
144.3294751,-38.15663116
144.5814342,-38.15662949
144.5820426,-38.15660685
144.5810744,-38.15659219
144.5816683,-38.15655742
144.5814608,-38.15653288
144.5806102,-38.15653113
144.5812257,-38.1565185
144.5804088,-38.15648502
144.5809853,-38.15648361
144.580808,-38.15646198
144.5806673,-38.15644677
144.5802608,-38.15643238
144.5800918,-38.15635832
144.580334,-38.15635688
144.5802276,-38.15631392
144.5826195,-38.156279
144.5800507,-38.15621228
144.5799037,-38.15611198
144.5789674,-38.15609286
144.5787636,-38.15601677
144.578895,-38.15598801
144.5796322,-38.15598498
144.5791776,-38.1559458
144.582211,-38.15594039
144.581993,-38.15591445
144.5795408,-38.15589845
144.5790685,-38.15589146
144.5817991,-38.15588899
144.5828169,-38.15587896
144.5825528,-38.1558771
144.582318,-38.15585677
144.5796357,-38.15584321
144.5793509,-38.15584149
144.5813615,-38.15583706
144.58116,-38.15581384
144.5810186,-38.15579781
144.581718,-38.15578481
144.3273361,-38.1557764
144.5814291,-38.15575501
144.5807653,-38.15574253
144.5811089,-38.15571504
144.3577699,-38.15571393
144.5828538,-38.15567588
144.5796399,-38.15567284
144.5808285,-38.155658
144.5806186,-38.15565725
144.5792792,-38.15561639
144.5795624,-38.1555999
144.5797954,-38.15557949
144.5804968,-38.15555223
144.5796669,-38.15554483
144.5791858,-38.155521
144.5799511,-38.15548376
144.5792754,-38.15546881
144.5801296,-38.15538015
144.5804517,-38.15534781
144.5789289,-38.15526281
144.5801687,-38.1552524
144.5804653,-38.1551846
144.3267086,-38.15514983
144.582786,-38.15512871
144.580386,-38.1551186
144.5826626,-38.15511663
144.5806516,-38.15507401
144.5822566,-38.15506774
144.5820625,-38.15504825
144.5827843,-38.1550342
144.5826702,-38.15502381
144.5807471,-38.15501876
144.5818524,-38.15501054
144.5805733,-38.15500403
144.5785918,-38.15491352
144.5807406,-38.15490636
144.5809488,-38.15489894
144.5793758,-38.15489632
144.583077,-38.15489289
144.578698,-38.15485134
144.5831343,-38.15482207
144.581092,-38.15481368
144.5809051,-38.15480387
144.5784604,-38.15477611
144.5814655,-38.15475105
144.5810822,-38.15469904
144.5784438,-38.15459458
144.5812746,-38.15458857
144.3545196,-38.15434798
144.3413648,-38.15433621
144.3571635,-38.15431517
144.357104,-38.15429734
144.3568939,-38.15423505
144.581792,-38.15419911
144.3718617,-38.15416863
144.3717236,-38.15413151
144.3718798,-38.15412609
144.5793049,-38.15405451
144.5792206,-38.15404705
144.5819366,-38.15399038
144.5791255,-38.15398232
144.5820626,-38.15397772
144.5791465,-38.15392632
144.5821082,-38.15384133
144.5830564,-38.15382732
144.5819976,-38.1538238
144.5820358,-38.1536205
144.3719609,-38.15361261
144.5830948,-38.15357659
144.5832351,-38.15353657
144.5831706,-38.15324915
144.3723087,-38.1531833
144.582242,-38.15315366
144.5831989,-38.15307569
144.5833259,-38.15307235
144.5832387,-38.15287625
144.5833677,-38.15285625
144.581069,-38.15280898
144.582303,-38.15280636
144.5832562,-38.15275979
144.5821946,-38.15274261
144.5823372,-38.15264685
144.5832853,-38.15256251
144.5834274,-38.15251298
144.582264,-38.15236318
144.5824555,-38.15199664
144.5840499,-38.15190116
144.5841364,-38.15179566
144.3137119,-38.15177982
144.5834458,-38.15172364
144.5832667,-38.15170565
144.5830531,-38.15168337
144.5824014,-38.15166876
144.5828335,-38.15165739
144.5796111,-38.15165147
144.5827403,-38.15164832
144.5825368,-38.15154638
144.5814711,-38.15135115
144.5825835,-38.15131966
144.582614,-38.15117486
144.3823253,-38.15110933
144.5825058,-38.15102243
144.575004,-38.1509507
144.5826814,-38.15082578
144.5776355,-38.15079957
144.3831128,-38.15068644
144.3831262,-38.1506433
144.3830638,-38.15062741
144.3830169,-38.15061084
144.3830683,-38.15059225
144.3830113,-38.1505809
144.3831712,-38.15056936
144.3830795,-38.15054716
144.3831377,-38.15052327
144.3830237,-38.15050058
144.3828523,-38.15047661
144.38276,-38.15047203
144.3830601,-38.15046361
144.5816484,-38.15031101
144.3824679,-38.15017065
144.3825042,-38.15011485
144.3825369,-38.15007374
144.3825759,-38.15002784
144.382612,-38.14997696
144.382635,-38.14994548
144.3826671,-38.14991912
144.3826869,-38.14988757
144.3827128,-38.14986107
144.3828266,-38.14972824
144.3633891,-38.14922837
144.580866,-38.14828835
144.3293012,-38.14703211
144.5788764,-38.14630667
144.3608133,-38.14483158
144.3602235,-38.14479472
144.3387326,-38.14472312
144.3362849,-38.1434431
144.3362393,-38.14343539
144.3397171,-38.14320766
144.328675,-38.14217391
144.7041331,-38.14082477
144.341843,-38.14056269
144.7029688,-38.1404384
144.7088872,-38.14039815
144.7090466,-38.1403243
144.7088114,-38.14030179
144.7060197,-38.14012457
144.7035496,-38.13964961
144.7098391,-38.13963703
144.7098191,-38.13960028
144.702857,-38.13940867
144.7030764,-38.13940701
144.3190761,-38.13937143
144.7027624,-38.13925209
144.3511967,-38.13830921
144.7084094,-38.13810678
144.7029594,-38.13810125
144.7084207,-38.13806552
144.3188917,-38.13803786
144.7030253,-38.13778676
144.3189758,-38.13778112
144.3316008,-38.13757924
144.3292608,-38.13748171
144.704765,-38.13739312
144.3200081,-38.13731483
144.3193916,-38.13666835
144.7035621,-38.1358913
144.3338918,-38.13525261
144.7037604,-38.13476398
144.3249712,-38.13333997
144.3249051,-38.13333012
144.3446523,-38.13284845
144.3172379,-38.13278562
144.3172565,-38.1326895
144.3547295,-38.13261028
144.3547236,-38.13214089
144.3329039,-38.13201586
144.7060209,-38.13168086
144.3347005,-38.1301414
144.3241681,-38.1298527
144.3335889,-38.12917661
144.3260833,-38.12916152
144.3257396,-38.12912016
144.3336256,-38.12899626
144.3523276,-38.12868406
144.3467638,-38.12781581
144.3357819,-38.12771737
144.346579,-38.12766741
144.3296156,-38.12727897
144.6967444,-38.12692614
144.3308036,-38.12609299
144.3307117,-38.12608673
144.3306234,-38.12607576
144.3305386,-38.12606655
144.3243407,-38.1257559
144.325837,-38.12341194
144.3241417,-38.12332056
144.3230287,-38.12318432
144.6488957,-38.12307756
144.323047,-38.12307305
144.6489551,-38.12306404
144.6490147,-38.12304562
144.6497483,-38.12299408
144.6497893,-38.12297651
144.6498287,-38.12295768
144.6490829,-38.12290231
144.6496522,-38.12284748
144.6495486,-38.12283438
144.6494558,-38.12282271
144.6492817,-38.12278592
144.6492094,-38.12276608
144.3197017,-38.12264265
144.6685406,-38.12245154
144.6686235,-38.1220054
144.3254275,-38.12190252
144.3257298,-38.12147982
144.3257508,-38.12137802
144.6474256,-38.12024349
144.6470726,-38.11907662
144.6507532,-38.1189129
144.6657141,-38.1188644
144.3230261,-38.11837177
144.6688259,-38.11810101
144.6675862,-38.11806778
144.6451791,-38.11806649
144.6469174,-38.11767388
144.6438854,-38.11708978
144.649739,-38.11679245
144.6566079,-38.116754
144.6559672,-38.11670009
144.6673147,-38.11669074
144.6557796,-38.11667918
144.6556515,-38.11666375
144.6672501,-38.11658813
144.6558726,-38.11646147
144.6556152,-38.11643006
144.6554407,-38.1164094
144.6496262,-38.11633649
144.3400788,-38.1159254
144.6656118,-38.11543925
144.3343344,-38.11481832
144.6662562,-38.11433428
144.3209984,-38.11399938
144.6595194,-38.11381969
144.3464208,-38.11369235
144.6571027,-38.11367344
144.657124,-38.113554
144.3340416,-38.10975675
144.3339869,-38.10974895
144.3332848,-38.10966609
144.324215,-38.10782809
144.3385107,-38.10405547
144.3384464,-38.10403911
144.340178,-38.10188597
144.373656,-38.0985118
144.3738456,-38.0984481
144.3736156,-38.09841935
144.3391398,-38.09684687
144.3390708,-38.09679326
144.3390872,-38.0966487
144.3391535,-38.09660936
144.339109,-38.0965499
144.3390677,-38.09651534
144.364996,-38.09636514
144.3647455,-38.0963352
144.364612,-38.09632362
144.3642269,-38.09627171
144.3644135,-38.0961679
144.3642767,-38.09614695
144.3640973,-38.09612647
144.3635358,-38.09606237
144.3623359,-38.0960576
144.3621662,-38.0960452
144.3619785,-38.09602954
144.3616593,-38.09599734
144.362181,-38.09591179
144.3618209,-38.09588224
144.3616594,-38.0958686
144.3383533,-38.09579734
144.3609237,-38.09578985
144.3607884,-38.09577894
144.3595105,-38.0956272
144.3580209,-38.09545065
144.356891,-38.09544486
144.3567819,-38.0954302
144.3577396,-38.09542072
144.356401,-38.09541308
144.3562996,-38.09539981
144.3570469,-38.09533075
144.3568738,-38.09531183
144.3566773,-38.09528882
144.3384977,-38.09468434
144.3457029,-38.09236367
144.3458471,-38.09225309
144.3268219,-38.09126265
144.3447928,-38.09104524
144.3403974,-38.08879548
144.3403624,-38.08873757
144.3403347,-38.08868349
144.3457596,-38.08675515
144.3331206,-38.0866769
144.3329918,-38.0864971
144.3334089,-38.08631657
144.3334823,-38.08622872
144.3338006,-38.08617277
144.3364022,-38.08599142
144.3514812,-38.08588458
144.3515588,-38.08585277
144.3516127,-38.0858131
144.3520453,-38.08566298
144.3519424,-38.08561682
144.3529701,-38.08486808
144.3529054,-38.08470259
144.3530063,-38.08466385
144.3527805,-38.08465078
144.3497501,-38.08439968
144.3498452,-38.08415294
144.3541535,-38.08347598
144.3578387,-38.08346817
144.3505999,-38.08327706
144.3500446,-38.08320809
144.3498432,-38.08319044
144.3497007,-38.08316934
144.3489948,-38.08308785
144.3578647,-38.08301848
144.3501306,-38.08299327
144.3480657,-38.08296855
144.3495819,-38.08292867
144.3494405,-38.08290975
144.3475357,-38.08290413
144.3473645,-38.08288477
144.3471889,-38.08286054
144.3470236,-38.0828425
144.3485647,-38.08280578
144.3482809,-38.08277161
144.348063,-38.08275154
144.3478514,-38.08272173
144.3459574,-38.08271709
144.3475181,-38.08268083
144.346895,-38.08260358
144.3449034,-38.08258837
144.3443762,-38.08252877
144.3461457,-38.08251513
144.3437008,-38.08243959
144.3432681,-38.08239404
144.3431178,-38.08237991
144.3449819,-38.08237916
144.3448198,-38.08235761
144.3445825,-38.08232841
144.3465128,-38.08229734
144.3419492,-38.08223414
144.3428716,-38.08212389
144.3426779,-38.08210043
144.3423056,-38.08205267
144.3465617,-38.08204574
144.3421481,-38.08203123
144.3467572,-38.08191093
144.3409886,-38.08190008
144.3396207,-38.08173441
144.3394061,-38.0817069
144.3387452,-38.08163352
144.3466535,-38.0816082
144.3466642,-38.08151308
144.3468526,-38.08140672
144.3466909,-38.08137636
144.3454601,-38.08135762
144.3467361,-38.08112563
144.3585899,-38.08111173
144.3467677,-38.08098616
144.3395354,-38.08085914
144.3422409,-38.08084032
144.3470322,-38.08047719
144.3468944,-38.08031769
144.3471231,-38.07999863
144.3471702,-38.07976415
144.3391295,-38.07971272
144.3391442,-38.0796228
144.3472338,-38.07940703
144.3580696,-38.07916259
144.3392519,-38.07909276
144.3392692,-38.07900967
144.3392961,-38.07889746
144.3471881,-38.07880046
144.3472071,-38.07870934
144.3571769,-38.0785191
144.3578533,-38.07843778
144.3573706,-38.07837447
144.3578688,-38.07830939
144.3565415,-38.07828333
144.357429,-38.07825944
144.3556946,-38.07804875
144.3553822,-38.07801216
144.3551564,-38.07798514
144.347339,-38.07796469
144.3537947,-38.07795046
144.3535099,-38.07791517
144.3544332,-38.07790019
144.3532736,-38.07789268
144.3475296,-38.077866
144.3473982,-38.07769425
144.3474294,-38.07753379
144.3476013,-38.07751574
144.3451018,-38.07750192
144.349872,-38.07747983
144.3505865,-38.0774373
144.3494918,-38.07743548
144.3488053,-38.07735276
144.3484482,-38.07731056
144.348363,-38.07716678
144.3457982,-38.07699084
144.3477102,-38.07695317
144.3459513,-38.07688583
144.3457922,-38.07686554
144.3446277,-38.07683445
144.3475682,-38.07682552
144.3437439,-38.07674099
144.3435638,-38.07671903
144.3437634,-38.07661985
144.3477771,-38.0766028
144.3433416,-38.0765662
144.3476213,-38.07653277
144.3477985,-38.07646239
144.3476425,-38.0764231
144.3409258,-38.07640067
144.340573,-38.07635692
144.3390264,-38.07617528
144.3477058,-38.07612343
144.3385298,-38.07610681
144.3390324,-38.07605144
144.3388566,-38.07603435
144.3386764,-38.07601358
144.3385102,-38.07598001
144.3477325,-38.07596097
144.3479057,-38.07594772
144.352164,-38.07579924
144.3479379,-38.07575963
144.3521952,-38.07568821
144.3479572,-38.07565135
144.3478002,-38.07558844
144.3478316,-38.0754454
144.3478584,-38.07530511
144.3480406,-38.07522125
144.3479382,-38.07489996
144.347969,-38.07474831
144.3479974,-38.07458732
144.3481787,-38.07450415
144.3480241,-38.07447635
144.3480565,-38.07430329
144.3482472,-38.074186
144.348082,-38.07417441
144.3580493,-38.07415595
144.3525,-38.07411438
144.3481083,-38.07402338
144.3481266,-38.07391794
144.3482991,-38.07389966
144.3569714,-38.07388852
144.3567932,-38.07386449
144.3550833,-38.07379729
144.348157,-38.0737763
144.3481818,-38.0736424
144.3483548,-38.07361126
144.3534048,-38.07359141
144.3541301,-38.07354934
144.3483895,-38.07342752
144.348225,-38.07342166
144.350769,-38.07327803
144.3503439,-38.07322624
144.3513011,-38.07320134
144.3511595,-38.07318885
144.350565,-38.07311537
144.3503506,-38.07308907
144.3501722,-38.0730686
144.3499588,-38.07304233
144.3467938,-38.07279789
144.3476456,-38.07276277
144.3470401,-38.07269378
144.3455194,-38.07264608
144.34483,-38.07256469
144.3453262,-38.07248532
144.3447474,-38.07241406
144.3441635,-38.07234841
144.3419969,-38.07221824
144.3725591,-38.07192923
144.3589034,-38.06936261
144.3490321,-38.06922873
144.349063,-38.06907399
144.3426251,-38.06842859
144.3425217,-38.06840414
144.3519192,-38.0679497
144.3520653,-38.06791694
144.3414046,-38.06780561
144.3518406,-38.06777924
144.3663682,-38.06773418
144.3524262,-38.0677126
144.3414287,-38.06764094
144.3522824,-38.06763466
144.3524529,-38.06755995
144.352296,-38.06743666
144.3625078,-38.06731678
144.3521718,-38.06731409
144.3388355,-38.06697027
144.3982298,-38.03640249
144.3976282,-38.03633846
144.3973942,-38.03630491
144.4155272,-38.0342558
144.4019845,-38.03389922
144.4010042,-38.03379886
144.400842,-38.0337824
144.4015838,-38.03377449
144.400659,-38.03326268
144.401848,-38.03302244
144.4011921,-38.03294714
144.4103162,-38.03280466
144.4022907,-38.03238888
144.4027405,-38.03233532
144.4015076,-38.03230806
144.4028473,-38.03218393
144.4031531,-38.03178291
144.4032633,-38.03165164
144.4127846,-38.03156325
144.4033828,-38.03150053
144.4035062,-38.03135619
144.3931606,-38.02849644
144.3934163,-38.02845864
144.4117885,-38.02775495
144.4186213,-38.02632402
144.4186325,-38.02626228
144.4186487,-38.02618635
144.4148053,-38.0261792
144.4210954,-38.02577995
144.4200015,-38.02422159
144.419842,-38.02419454
144.4198957,-38.02395517
144.4163026,-38.02391885
144.3878295,-38.02063125
144.4073333,-38.01660804
144.4082999,-38.01573556
144.4082092,-38.01564106
144.3975112,-38.01497084
144.3976631,-38.01438176
144.3928211,-38.1886693
144.3303189,-38.18220623
144.5616352,-38.17808186
144.3272557,-38.1767052
144.6972593,-38.1298679
144.6973514,-38.12978461
144.6569864,-38.11890822
144.3759963,-38.06696567
144.324986,-38.19416885
144.3145985,-38.19299203
144.3205488,-38.18651419
144.3147635,-38.18300968
144.3426461,-38.18109256
144.7127246,-38.17957762
144.3821183,-38.17603419
144.382028,-38.17602323
144.3819303,-38.17601211
144.3875083,-38.17600473
144.3818475,-38.17600431
144.381756,-38.17593602
144.3349221,-38.17587416
144.3396058,-38.17269264
144.3264466,-38.16678803
144.311527,-38.16565363
144.3115589,-38.1656096
144.3186157,-38.15724242
144.3824896,-38.14934556
144.3825707,-38.14926007
144.382778,-38.14910036
144.3828788,-38.14901017
144.3292442,-38.1489658
144.3792726,-38.14874199
144.379801,-38.14777333
144.3796173,-38.14761319
144.3799223,-38.14759644
144.3797426,-38.14756397
144.3791655,-38.14754774
144.3800545,-38.14751242
144.3790832,-38.14745634
144.3792426,-38.1474489
144.3794281,-38.14720542
144.3784456,-38.14712102
144.3783125,-38.14711146
144.3785067,-38.14704553
144.37885,-38.14701147
144.3779637,-38.14698948
144.3784051,-38.14693346
144.3781577,-38.14693013
144.378747,-38.14685765
144.3782134,-38.14677327
144.3833527,-38.14601834
144.3830706,-38.14590201
144.5778617,-38.14525045
144.384051,-38.14510898
144.3841002,-38.14510053
144.3837689,-38.14498756
144.3838994,-38.14494416
144.3836847,-38.14491529
144.3837177,-38.14484379
144.3834998,-38.1447704
144.3835457,-38.14473437
144.3823295,-38.14470355
144.3825135,-38.14467431
144.3826575,-38.14464789
144.3227965,-38.1126363
144.3261832,-38.11190094
144.326184,-38.1118807
144.328412,-38.09296127
144.3378452,-38.0878308
144.3359292,-38.08689532
144.3432239,-38.08094079
144.3432275,-38.08091928
144.3398186,-38.07773196
144.3397396,-38.07771835
144.3584792,-38.06744075
144.3725547,-38.06160245
144.4090649,-38.02106635
144.3824653,-38.15103185
144.7061325,-38.13941653
144.70619,-38.13939381
144.3437055,-38.11505157
144.6634031,-38.11380509
144.3375877,-38.09533618
144.3374619,-38.09523545
144.340144,-38.08836098
144.3342039,-38.08224699
144.4031179,-38.01759343
144.6134033,-38.26930496
144.5222217,-38.2688087
144.522146,-38.26880834
144.4934823,-38.26875001
144.4934885,-38.2686902
144.5185117,-38.26824881
144.5409164,-38.26815495
144.5183914,-38.26815488
144.5384206,-38.26703945
144.5210191,-38.26678929
144.486039,-38.26549496
144.5386467,-38.26375247
144.5397539,-38.26341561
144.5546264,-38.26331122
144.5552142,-38.2626204
144.5148937,-38.2620101
144.5383506,-38.26054028
144.5382904,-38.26049879
144.5381964,-38.26044988
144.5380537,-38.26039492
144.537639,-38.26023035
144.5373809,-38.26008189
144.5371609,-38.25990955
144.5372897,-38.25981
144.5461667,-38.25971254
144.5082425,-38.25961027
144.5082178,-38.25958972
144.5372092,-38.25952757
144.553159,-38.25924295
144.5397741,-38.2591663
144.5396979,-38.25915747
144.5532721,-38.25915731
144.5393944,-38.25915033
144.5331671,-38.25908993
144.5393732,-38.25907171
144.5275734,-38.25904776
144.5393614,-38.25895264
144.553312,-38.25893685
144.5394909,-38.25887406
144.539325,-38.25885495
144.5398687,-38.25881111
144.5397347,-38.2587914
144.5394716,-38.25874233
144.5392975,-38.2587293
144.53981,-38.25864576
144.5392729,-38.2586381
144.5394514,-38.25863559
144.539571,-38.25856352
144.5394763,-38.25855671
144.5392324,-38.25854345
144.5398963,-38.25853897
144.5393842,-38.25851834
144.5391403,-38.25846006
144.5399336,-38.25843115
144.5390471,-38.25840182
144.5392517,-38.25839048
144.5389439,-38.25834806
144.539194,-38.25833924
144.5388341,-38.2583098
144.5391024,-38.25829198
144.5387266,-38.25826533
144.5389983,-38.25826165
144.5386364,-38.2582353
144.5381982,-38.25817451
144.5380877,-38.25815812
144.5380009,-38.25814692
144.5390994,-38.25814652
144.5390205,-38.25813392
144.5379122,-38.25813098
144.5389276,-38.25812415
144.5377919,-38.25811282
144.5326342,-38.25811228
144.5376661,-38.25810026
144.5375804,-38.25809275
144.5381965,-38.25805096
144.5381094,-38.25804444
144.5375999,-38.25794722
144.5505124,-38.25793495
144.5374806,-38.25792986
144.537361,-38.2579164
144.5370835,-38.25784113
144.5368865,-38.25781417
144.5367021,-38.25779599
144.5361475,-38.25779505
144.5362294,-38.25778819
144.5360883,-38.25777664
144.5364903,-38.25776579
144.5511931,-38.25657041
144.5119464,-38.2565363
144.5540209,-38.25620627
144.513886,-38.25620184
144.5487664,-38.25594296
144.548814,-38.25589985
144.5475013,-38.25503948
144.5532672,-38.25500929
144.5473995,-38.25495345
144.5528866,-38.25485537
144.5362492,-38.25468304
144.5540852,-38.25440512
144.5517658,-38.25405501
144.5469842,-38.25359784
144.5530911,-38.25343404
144.5546146,-38.25339614
144.5520725,-38.25326348
144.5521303,-38.25300606
144.5521683,-38.25278115
144.5533176,-38.25256083
144.5533366,-38.25244503
144.5542016,-38.25243795
144.5532305,-38.2523996
144.554211,-38.25234906
144.5537794,-38.25229318
144.5512723,-38.25204965
144.5037932,-38.25187868
144.5482068,-38.25185484
144.5039362,-38.25153249
144.5039667,-38.25146892
144.5488034,-38.2509503
144.555193,-38.2503944
144.5046521,-38.25016368
144.5552114,-38.25000878
144.5551334,-38.24980928
144.5553005,-38.24956816
144.5553273,-38.24943712
144.5553726,-38.2492049
144.5552705,-38.24913077
144.542111,-38.24041744
144.5422519,-38.24037702
144.541987,-38.24037182
144.5421327,-38.24030561
144.5422715,-38.24027711
144.5420152,-38.24022807
144.5421483,-38.24022526
144.5422945,-38.24015966
144.542161,-38.24015952
144.542045,-38.24007652
144.5415841,-38.23956347
144.5416049,-38.23945745
144.5416422,-38.23926757
144.5416632,-38.23916095
144.5433723,-38.23913254
144.5435111,-38.23911533
144.5433307,-38.2389917
144.5434404,-38.23897812
144.5435504,-38.23896451
144.5426456,-38.23869831
144.5425233,-38.23868338
144.5423326,-38.23866008
144.3764269,-38.2381517
144.376533,-38.23805966
144.3766603,-38.2379147
144.3767557,-38.23778429
144.3768558,-38.23765684
144.3771564,-38.23761283
144.3769267,-38.23756688
144.3771936,-38.23756598
144.3772066,-38.23751919
144.3771998,-38.23747851
144.376994,-38.23747196
144.3771928,-38.2374414
144.3771888,-38.23740555
144.3770987,-38.2373822
144.3772062,-38.23736303
144.3771245,-38.23734559
144.3772366,-38.23731603
144.3771531,-38.23730618
144.3772706,-38.23727388
144.377177,-38.23727167
144.3776626,-38.23725202
144.3772042,-38.2372333
144.3772341,-38.23719642
144.3776727,-38.2371885
144.3772585,-38.23715948
144.3772937,-38.23712568
144.3773263,-38.23709792
144.3776806,-38.23709641
144.3776933,-38.23707024
144.3773636,-38.23706307
144.3775103,-38.2370424
144.3777152,-38.2370414
144.3774009,-38.23703494
144.3775499,-38.23702612
144.3777369,-38.23701829
144.3774338,-38.23701386
144.3775886,-38.23700839
144.3774971,-38.23698983
144.3775386,-38.23696758
144.5212066,-38.22576786
144.5213644,-38.22506422
144.3034148,-38.21346021
144.303503,-38.21345795
144.3094263,-38.21209114
144.3088835,-38.21157091
144.3393738,-38.21034821
144.339392,-38.21024564
144.3393935,-38.21017224
144.3394171,-38.21008981
144.3394439,-38.2099512
144.3394633,-38.20988107
144.3394834,-38.20979571
144.3395039,-38.209697
144.3395149,-38.20962668
144.3097917,-38.20946329
144.3009381,-38.20888034
144.325452,-38.20665898
144.3050175,-38.20664454
144.3046097,-38.20652822
144.3442765,-38.20574571
144.3442873,-38.20555769
144.3111679,-38.20496747
144.3471689,-38.20423006
144.3513125,-38.2041762
144.3513234,-38.20412519
144.3513312,-38.20407531
144.3513376,-38.20402539
144.3513404,-38.2039885
144.345173,-38.20392816
144.3494211,-38.20282228
144.3504386,-38.20281809
144.3519529,-38.20211429
144.3525656,-38.2020768
144.3525838,-38.2019335
144.3519898,-38.20190214
144.3522526,-38.20182852
144.3523911,-38.20177776
144.3520086,-38.20174346
144.3522258,-38.20167138
144.3520295,-38.20161563
144.3527158,-38.20161059
144.3528077,-38.20149719
144.3523407,-38.20146356
144.3520514,-38.20145959
144.3520687,-38.20134194
144.3522937,-38.20132393
144.3374145,-38.20103178
144.3490085,-38.20025104
144.3433612,-38.19991781
144.3500049,-38.19959482
144.3206424,-38.1983155
144.3503295,-38.19821605
144.3495124,-38.19782675
144.3495962,-38.19778705
144.3496949,-38.19774638
144.3193405,-38.19674251
144.3495742,-38.19550461
144.4723714,-38.19543125
144.3586231,-38.19540324
144.4589254,-38.19519583
144.3506353,-38.19504944
144.3948445,-38.19488793
144.3962638,-38.19445677
144.3964014,-38.19435474
144.3593137,-38.19405828
144.3329048,-38.19209322
144.333025,-38.19205455
144.3331287,-38.19201332
144.3332205,-38.19199361
144.3952391,-38.19198125
144.3337362,-38.1919356
144.3338597,-38.19188174
144.3939749,-38.19187145
144.7049381,-38.19141701
144.3968833,-38.19015657
144.7023319,-38.18985257
144.328072,-38.18784514
144.3946098,-38.18726087
144.3098001,-38.1869112
144.3583343,-38.18686866
144.3953457,-38.18582688
144.3952575,-38.18581965
144.3269705,-38.18508323
144.7083214,-38.18361638
144.4791527,-38.18257549
